"EntrezID","S_mrna"
"10101",-0.312471038785366
"10102",-2.94139789636966
"10105",-3.25386893515502
"101059937",-0.312471038785366
"101059961",-1.08442430146
"10106",-2.94139789636966
"101060101",-2.62892685758429
"101060141",-2.78483598311397
"101060179",-0.960288520674003
"101060200",-0.312471038785366
"101060202",-2.81026645219632
"101060226",-1.08442430146
"101060261",-3.64908037881211
"101060291",-4.16866782985075
"101060316",-2.15989390554324
"101060318",-0.312471038785366
"101060344",-4.16866782985075
"101060353",-4.16866782985075
"101060362",-2.81026645219632
"101060363",-1.08442430146
"101060373",-1.92323822807579
"101060408",-0.312471038785366
"101060422",-1.39689534024536
"101060429",-0.312471038785366
"101060433",-1.92323822807579
"101060439",-5.16755643507903
"101060453",-1.72584215073632
"101060463",-4.16866782985075
"101060487",-0.312471038785366
"101060503",-0.312471038785366
"101060511",-6.59047827518176
"101060526",-2.23570926686115
"101060540",-0.312471038785366
"101060541",-3.0931982257675
"101060547",-2.81026645219632
"101060570",-2.47236494432861
"101060578",-4.97016035773956
"101060582",-4.16866782985075
"101060589",-6.97893428204706
"101060620",-0.312471038785366
"101060634",-6.4043770967119
"101060650",-1.72584215073632
"101060684",-2.81026645219632
"101060689",-1.08442430146
"101060699",-1.08442430146
"101060700",-3.00766252953578
"101060817",-2.62892685758429
"101060846",-2.00877392430751
"10109",-5.63658938712007
"10111",-1.08442430146
"10112",-1.08442430146
"10114",-7.80127243695726
"10116",-2.62892685758429
"1012",-2.15989390554324
"10121",-0.312471038785366
"10123",-2.62892685758429
"10124",-2.62892685758429
"10126",-2.15989390554324
"10127",-6.79759468743504
"10128",-0.312471038785366
"10129",-2.54818030564652
"10130",-0.624942077570731
"10134",-0.312471038785366
"10135",-1.98110937569565
"10137",-1.20915611302102
"10138",-2.15989390554324
"10140",-3.93201215238329
"10142",-3.24431820700324
"10143",-4.55216508566008
"10144",-5.56556317009611
"10147",-0.896685074235656
"10148",-0.312471038785366
"10149",-1.72584215073632
"1015",-1.72584215073632
"10150",-4.19820709506493
"10152",-1.27275955945937
"10154",-5.59510243531029
"10155",-2.62892685758429
"10156",-1.39689534024536
"10159",-2.00877392430751
"1016",-1.72584215073632
"10160",-2.23570926686115
"10163",-3.71335115904429
"10165",-3.71335115904429
"10166",-2.62892685758429
"10168",-1.72584215073632
"10169",-0.312471038785366
"10171",-0.312471038785366
"10172",-1.92323822807579
"10175",-6.87341004875295
"10178",-4.81904037650382
"10179",-3.73461607504383
"10180",-0.624942077570731
"10184",-4.55216508566008
"10188",-0.312471038785366
"10190",-2.00877392430751
"101927057",-2.78483598311397
"101928147",-0.624942077570731
"101929777",-2.15989390554324
"10193",-6.5194520581578
"10194",-3.73461607504383
"10195",-0.312471038785366
"10196",-0.312471038785366
"10197",-3.32013356832115
"10198",-4.48113886863611
"102",-2.54818030564652
"10202",-2.62892685758429
"10203",-1.08442430146
"10204",-3.00766252953578
"10205",-2.81026645219632
"10207",-1.92323822807579
"10209",-3.00766252953578
"1021",-6.90294931396713
"10210",-1.72584215073632
"10213",-1.92323822807579
"10214",-1.08442430146
"102157402",-2.62892685758429
"10217",-1.70936637903073
"10218",-2.62252722497198
"10220",-1.92323822807579
"10221",-2.00877392430751
"10224",-1.72584215073632
"10225",-3.88573605627956
"10227",-0.312471038785366
"10228",-2.00877392430751
"10236",-2.03831318952169
"10238",-6.49818714215826
"10239",-0.312471038785366
"1024",-4.79360990742148
"10243",-1.72584215073632
"10247",-0.312471038785366
"10248",-2.00877392430751
"1025",-0.312471038785366
"10251",-6.20698101937243
"10252",-3.71335115904429
"10253",-2.00877392430751
"10254",-2.47236494432861
"1026",-2.00877392430751
"10260",-0.312471038785366
"10262",-2.81026645219632
"10263",-2.00877392430751
"10265",-1.08442430146
"1027",-1.08442430146
"102723899",-0.624942077570731
"102724307",-4.78882076312753
"102724428",-0.312471038785366
"10274",-1.39689534024536
"10276",-2.81026645219632
"10277",-2.63371600187824
"10279",-4.16866782985075
"1028",-5.16755643507903
"10284",-2.00877392430751
"10289",-2.00877392430751
"10290",-0.624942077570731
"10294",-4.51067813385029
"10296",-0.312471038785366
"10297",-0.312471038785366
"103",-0.312471038785366
"1030",-4.02582219782965
"10300",-0.624942077570731
"10302",-2.62892685758429
"10308",-1.39689534024536
"10309",-1.92323822807579
"10311",-0.312471038785366
"10313",-2.63371600187824
"10314",-2.94139789636966
"10317",-0.312471038785366
"10318",-2.47236494432861
"10320",-6.09190605792654
"10322",-0.624942077570731
"10324",-1.72584215073632
"10326",-0.312471038785366
"10330",-3.00766252953578
"10332",-0.312471038785366
"10335",-0.312471038785366
"10336",-5.63658938712007
"10342",-1.70936637903073
"10343",-1.08442430146
"10345",-3.73461607504383
"10349",-0.312471038785366
"10351",-3.0931982257675
"10360",-2.62892685758429
"10365",-1.92323822807579
"10367",-0.312471038785366
"10370",-1.72584215073632
"10371",-6.43391636192608
"10389",-4.55216508566008
"10391",-1.72584215073632
"10392",-0.312471038785366
"10395",-5.25309213131074
"10396",-2.00877392430751
"10399",-4.16866782985075
"104",-1.08442430146
"1040",-5.25309213131074
"10400",-0.312471038785366
"10407",-2.15989390554324
"1041",-0.312471038785366
"10410",-2.94139789636966
"10411",-1.92323822807579
"10413",-3.43520852976705
"10418",-1.08442430146
"10419",-1.72584215073632
"10420",-6.09190605792654
"10422",-1.39689534024536
"10424",-1.72584215073632
"10425",-2.15989390554324
"10427",-1.08442430146
"10434",-3.71335115904429
"10435",-2.23570926686115
"10437",-2.62892685758429
"10438",-2.00877392430751
"10439",-4.97016035773956
"10440",-2.62892685758429
"10443",-1.72584215073632
"10444",-5.1012918019129
"10447",-2.62892685758429
"1045",-0.312471038785366
"10450",-0.312471038785366
"10451",-1.72584215073632
"10454",-2.62892685758429
"10458",-2.94139789636966
"10461",-1.72584215073632
"10463",-1.72584215073632
"10464",-2.81026645219632
"10465",-0.624942077570731
"10466",-3.40566926455287
"10468",-2.23570926686115
"1047",-5.63658938712007
"10471",-3.0931982257675
"10472",-7.82414784127517
"10474",-0.312471038785366
"10477",-3.71335115904429
"10479",-4.19820709506493
"10480",-0.312471038785366
"10481",-1.08442430146
"10482",-0.312471038785366
"10483",-2.00877392430751
"10484",-2.62892685758429
"10486",-1.72584215073632
"10487",-2.15989390554324
"10488",-1.72584215073632
"10489",-2.00877392430751
"10490",-2.32124496309287
"10492",-8.52343683817136
"10493",-2.03831318952169
"10494",-0.312471038785366
"10498",-0.624942077570731
"105",-2.00877392430751
"1050",-1.92323822807579
"10501",-2.15989390554324
"10505",-0.312471038785366
"10507",-2.62892685758429
"10509",-0.312471038785366
"10512",-1.08442430146
"10513",-7.44796723408811
"10518",-1.92323822807579
"1052",-1.73224178334863
"10520",-0.312471038785366
"10525",-1.08442430146
"10526",-1.72584215073632
"10527",-0.624942077570731
"10529",-0.624942077570731
"1053",-2.00877392430751
"10531",-2.00877392430751
"10536",-1.92323822807579
"10539",-1.72584215073632
"1054",-1.39689534024536
"10540",-0.312471038785366
"10549",-1.72584215073632
"10551",-0.647817481888638
"10552",-2.00877392430751
"10555",-0.312471038785366
"10556",-5.75166434856597
"10558",-2.044712822134
"10562",-1.08442430146
"10564",-4.55216508566008
"10565",-6.4043770967119
"10567",-0.312471038785366
"10569",-1.72584215073632
"10570",-0.312471038785366
"10572",-2.15989390554324
"10573",-2.00877392430751
"10575",-1.08442430146
"10577",-0.312471038785366
"10579",-3.93201215238329
"1058",-1.08442430146
"10580",-2.15989390554324
"10581",-2.94139789636966
"10584",-2.00877392430751
"10586",-2.15989390554324
"10587",-1.72584215073632
"1059",-2.62892685758429
"10595",-0.312471038785366
"10598",-0.312471038785366
"10605",-3.00766252953578
"10611",-2.63371600187824
"10612",-2.00877392430751
"10613",-6.4043770967119
"10614",-2.81026645219632
"10618",-5.87803420888148
"1062",-2.00877392430751
"10620",-0.312471038785366
"10621",-0.624942077570731
"10625",-5.59510243531029
"10628",-0.312471038785366
"1063",-2.00877392430751
"10630",-4.35476900832061
"10631",-2.15989390554324
"10632",-2.81026645219632
"10635",-1.72584215073632
"10637",-2.00877392430751
"10638",-2.15989390554324
"10640",-8.13021924744822
"10641",-1.72584215073632
"10642",-3.73461607504383
"10643",-1.72584215073632
"10644",-1.08442430146
"10645",-5.94906042590544
"10650",-0.312471038785366
"10655",-6.98848501019885
"10657",-2.03831318952169
"10658",-4.19820709506493
"10659",-6.59047827518176
"10660",-1.92323822807579
"10664",-4.97016035773956
"10668",-1.92323822807579
"10670",-0.312471038785366
"10672",-5.1012918019129
"10673",-0.624942077570731
"10675",-0.624942077570731
"10677",-0.312471038785366
"10678",-0.312471038785366
"1068",-1.92323822807579
"106821730",-4.16866782985075
"10686",-0.312471038785366
"10690",-6.09190605792654
"107",-6.20698101937243
"107080638",-2.62892685758429
"10714",-2.15989390554324
"10715",-3.32013356832115
"10716",-2.15989390554324
"1072",-2.62892685758429
"10720",-2.00877392430751
"10721",-0.312471038785366
"10724",-3.73461607504383
"10725",-7.64536331142758
"10726",-2.32124496309287
"10728",-4.16866782985075
"1073",-10.4466750662471
"10730",-2.15989390554324
"10732",-4.55216508566008
"10735",-4.55216508566008
"10742",-5.89450998058707
"10745",-4.08313213361903
"10746",-2.15989390554324
"10747",-1.72584215073632
"10749",-0.312471038785366
"1075",-2.47236494432861
"10753",-1.08442430146
"10755",-1.92323822807579
"10762",-0.624942077570731
"10765",-4.6377007818918
"10766",-4.3956031724044
"10767",-7.17633035938653
"10768",-2.23570926686115
"10769",-1.72584215073632
"10771",-3.88573605627956
"10772",-4.02582219782965
"10775",-0.312471038785366
"10776",-10.7591461050325
"10777",-3.25386893515502
"10778",-2.00877392430751
"10787",-2.15989390554324
"10788",-3.93201215238329
"10793",-4.73350468027211
"10794",-1.08442430146
"10795",-5.65785430311961
"10797",-3.93201215238329
"107984285",-2.00877392430751
"10799",-1.08442430146
"108",-3.93201215238329
"10800",-4.16866782985075
"10802",-4.27402245638284
"10803",-2.23570926686115
"10804",-1.08442430146
"10814",-1.92323822807579
"10815",-1.92323822807579
"10818",-9.06284321951037
"10825",-1.08442430146
"10827",-1.08442430146
"10838",-3.40566926455287
"10842",-1.72584215073632
"10845",-2.62892685758429
"10846",-1.92323822807579
"10847",-0.312471038785366
"10848",-2.15989390554324
"10858",-0.312471038785366
"10864",-2.62892685758429
"10866",-4.55216508566008
"10867",-4.35476900832061
"10868",-0.312471038785366
"10869",-0.624942077570731
"1087",-0.312471038785366
"10871",-0.312471038785366
"10877",-3.24431820700324
"1088",-2.15989390554324
"10880",-1.72584215073632
"10885",-1.72584215073632
"10886",-4.16866782985075
"10890",-4.35955815261456
"10891",-9.92033217841672
"10892",-4.16866782985075
"10893",-4.66724004710598
"10899",-4.16866782985075
"109",-1.92323822807579
"10900",-1.08442430146
"10903",-0.624942077570731
"10904",-4.48113886863611
"10905",-1.72584215073632
"10906",-2.62892685758429
"10908",-2.63371600187824
"10910",-3.40566926455287
"10912",-0.624942077570731
"10913",-1.39689534024536
"10914",-3.00766252953578
"10920",-1.08442430146
"10921",-1.39689534024536
"10922",-4.16866782985075
"10923",-4.6377007818918
"10924",-1.72584215073632
"10926",-2.15989390554324
"10928",-2.00877392430751
"10933",-5.75166434856597
"10938",-0.312471038785366
"10939",-0.312471038785366
"10942",-0.312471038785366
"10943",-2.62892685758429
"10944",-2.62892685758429
"10946",-1.39689534024536
"10949",-3.00766252953578
"10951",-4.78882076312753
"10952",-1.08442430146
"10953",-0.624942077570731
"10955",-4.16866782985075
"10957",-7.88201898889503
"10959",-1.72584215073632
"10962",-2.62892685758429
"10963",-0.312471038785366
"10964",-2.15989390554324
"10966",-2.00877392430751
"10969",-1.72584215073632
"10971",-2.35078422830705
"10972",-3.88573605627956
"10973",-0.312471038785366
"10975",-4.35476900832061
"10979",-8.50696106646576
"10982",-2.62892685758429
"10987",-0.312471038785366
"10988",-2.62892685758429
"10991",-0.312471038785366
"11001",-2.15989390554324
"11009",-4.35476900832061
"11010",-3.12273749098168
"110117499",-2.15989390554324
"11015",-2.15989390554324
"11016",-0.312471038785366
"11017",-1.08442430146
"1102",-1.72584215073632
"11021",-0.624942077570731
"11023",-1.92323822807579
"11025",-0.624942077570731
"11030",-2.62892685758429
"11033",-0.312471038785366
"11035",-0.312471038785366
"110354863",-1.72584215073632
"11044",-1.92323822807579
"11045",-1.08442430146
"11046",-0.312471038785366
"11047",-2.15989390554324
"1105",-2.00877392430751
"11051",-2.81026645219632
"11052",-5.32890749262866
"11056",-1.39689534024536
"11057",-3.86926028457397
"11059",-2.47236494432861
"1106",-5.48002747386439
"11060",-3.32013356832115
"11062",-3.73461607504383
"11069",-6.54232746247571
"11073",-1.92323822807579
"11074",-2.62892685758429
"11075",-2.62892685758429
"11076",-1.92323822807579
"11079",-1.08442430146
"11080",-4.35955815261456
"110806279",-0.624942077570731
"11082",-0.312471038785366
"11083",-3.96155141759747
"11094",-2.62892685758429
"11096",-6.98848501019885
"11098",-0.312471038785366
"11099",-2.15989390554324
"111",-0.312471038785366
"11100",-4.78882076312753
"11102",-1.39689534024536
"11108",-0.624942077570731
"1111",-0.624942077570731
"11112",-0.312471038785366
"11113",-7.81774820866286
"11116",-1.72584215073632
"1112",-4.55216508566008
"11122",-5.01643645384329
"11123",-3.24431820700324
"11127",-4.48113886863611
"11128",-0.312471038785366
"11129",-0.312471038785366
"1113",-1.92323822807579
"11138",-6.09190605792654
"11140",-2.32124496309287
"11141",-0.312471038785366
"11145",-1.08442430146
"11146",-1.08442430146
"11149",-2.62892685758429
"11153",-4.48113886863611
"11155",-2.03831318952169
"1116",-0.312471038785366
"11160",-4.66724004710598
"11163",-3.64908037881211
"11164",-0.312471038785366
"11166",-5.89450998058707
"11167",-6.71205899120332
"11168",-1.72584215073632
"11170",-0.312471038785366
"11173",-2.62892685758429
"11174",-8.22402929289458
"11176",-4.24448319116866
"11177",-2.00877392430751
"11178",-1.39689534024536
"11183",-3.00766252953578
"11188",-2.78483598311397
"11189",-0.312471038785366
"1119",-1.92323822807579
"11193",-3.24431820700324
"11196",-2.81026645219632
"11197",-2.03831318952169
"11198",-0.312471038785366
"112",-2.15989390554324
"11201",-2.47236494432861
"1121",-3.73461607504383
"11211",-5.17710716323081
"11212",-2.32124496309287
"11214",-5.75166434856597
"11215",-2.32124496309287
"11216",-1.92323822807579
"11217",-4.55216508566008
"11221",-1.92323822807579
"112268148",-2.62892685758429
"11228",-4.48113886863611
"11231",-2.15989390554324
"11234",-1.92323822807579
"11235",-5.25309213131074
"11237",-0.312471038785366
"112398",-0.624942077570731
"112399",-2.32124496309287
"1124",-1.72584215073632
"11243",-0.312471038785366
"11244",-4.02582219782965
"112464",-1.08442430146
"11247",-0.312471038785366
"112479",-3.0931982257675
"11248",-1.72584215073632
"112487",-0.312471038785366
"11254",-8.75037218072501
"11255",-2.94139789636966
"112574",-4.3956031724044
"112597",-0.312471038785366
"11260",-1.72584215073632
"112609",-1.08442430146
"11261",-2.47236494432861
"11264",-4.02582219782965
"11266",-1.72584215073632
"11267",-2.00877392430751
"11269",-1.08442430146
"112724",-0.312471038785366
"11274",-1.08442430146
"11275",-1.70936637903073
"112752",-1.92323822807579
"112755",-1.08442430146
"11276",-0.312471038785366
"11278",-9.52232544339964
"11279",-4.66724004710598
"11280",-0.647817481888638
"112802",-1.92323822807579
"11282",-2.62892685758429
"112840",-4.97016035773956
"11285",-2.47236494432861
"1129",-1.92323822807579
"112939",-2.47236494432861
"113",-2.15989390554324
"1130",-4.24448319116866
"113026",-2.57105570996443
"11311",-1.92323822807579
"113115",-1.08442430146
"11313",-2.54818030564652
"113146",-0.312471038785366
"113177",-0.312471038785366
"113178",-0.624942077570731
"113189",-0.312471038785366
"11320",-5.26264285946253
"113201",-1.72584215073632
"11321",-0.312471038785366
"113235",-0.312471038785366
"11325",-1.08442430146
"113251",-2.62892685758429
"11326",-2.62892685758429
"113263",-5.80897428435535
"11329",-2.47236494432861
"1133",-1.92323822807579
"11332",-0.312471038785366
"11333",-2.03831318952169
"11334",-1.72584215073632
"11335",-4.35476900832061
"11336",-1.92323822807579
"11337",-0.312471038785366
"11339",-1.39689534024536
"1134",-0.312471038785366
"11341",-2.23570926686115
"11342",-2.62892685758429
"11343",-1.92323822807579
"113444",-4.55216508566008
"11346",-2.54818030564652
"1135",-0.312471038785366
"113510",-2.81026645219632
"113540",-2.03831318952169
"113612",-4.48113886863611
"1137",-0.312471038785366
"113730",-0.312471038785366
"1138",-0.624942077570731
"113828",-4.78882076312753
"113829",-1.39689534024536
"113878",-1.92323822807579
"1139",-2.94139789636966
"114026",-1.08442430146
"114044",-0.312471038785366
"114088",-5.26264285946253
"1141",-0.312471038785366
"114112",-0.312471038785366
"114134",-7.29140532083243
"114299",-7.98737361542713
"114327",-2.32124496309287
"1145",-4.19820709506493
"114569",-1.72584215073632
"114571",-1.92323822807579
"1147",-0.312471038785366
"114757",-0.624942077570731
"114781",-0.624942077570731
"114784",-2.94139789636966
"114785",-2.47236494432861
"114786",-4.55216508566008
"114788",-5.16755643507903
"114793",-1.72584215073632
"114794",-2.23570926686115
"114795",-2.00877392430751
"114798",-2.94139789636966
"114799",-5.32890749262866
"114800",-7.1100657262204
"114801",-3.96795105020979
"114804",-2.23570926686115
"114805",-4.35955815261456
"114815",-3.73461607504383
"114818",-3.64908037881211
"114822",-0.312471038785366
"114823",-0.312471038785366
"114825",-5.97032534190498
"114836",-1.08442430146
"114876",-1.72584215073632
"114879",-1.92323822807579
"114880",-4.6377007818918
"114881",-1.39689534024536
"114882",-2.81026645219632
"114883",-4.08313213361903
"114885",-4.6377007818918
"114897",-0.312471038785366
"114899",-2.23570926686115
"1149",-0.312471038785366
"114902",-0.312471038785366
"114904",-2.62892685758429
"114907",-4.08313213361903
"114908",-0.312471038785366
"114960",-0.312471038785366
"114991",-7.95143471760063
"115",-3.24431820700324
"115004",-2.15989390554324
"115072896",-0.312471038785366
"115111",-3.24431820700324
"1152",-0.312471038785366
"115207",-2.47236494432861
"115209",-1.72584215073632
"115265",-2.81026645219632
"115286",-5.97032534190498
"115290",-0.624942077570731
"115294",-3.00766252953578
"115416",-2.81026645219632
"115426",-4.16866782985075
"115509",-1.72584215073632
"115548",-3.00766252953578
"115560",-1.08442430146
"115572",-4.16866782985075
"115701",-2.15989390554324
"115704",-2.15989390554324
"115708",-0.312471038785366
"115749",-1.08442430146
"115825",-4.04708711382919
"115827",-1.92323822807579
"115908",-1.72584215073632
"115992",-3.64908037881211
"116",-5.25309213131074
"116039",-0.312471038785366
"116064",-6.03459612213716
"116068",-5.27911863116812
"116093",-3.93201215238329
"116113",-0.312471038785366
"116138",-3.71335115904429
"116143",-0.312471038785366
"116150",-4.08313213361903
"116159",-1.92323822807579
"116224",-0.624942077570731
"116228",-4.08313213361903
"116441",-2.62892685758429
"116442",-5.89450998058707
"116443",-4.16866782985075
"116461",-1.39689534024536
"116496",-3.64908037881211
"116519",-0.312471038785366
"116832",-2.15989390554324
"116841",-4.48113886863611
"116931",-8.52343683817136
"116933",-1.08442430146
"116966",-2.15989390554324
"116984",-5.25309213131074
"116987",-3.00766252953578
"116988",-0.312471038785366
"117",-7.1100657262204
"117143",-1.72584215073632
"117145",-1.08442430146
"117154",-1.72584215073632
"117156",-1.08442430146
"117157",-1.72584215073632
"117177",-3.71814030333823
"117194",-3.24431820700324
"117195",-4.16866782985075
"117247",-4.55216508566008
"117248",-2.03831318952169
"117289",-1.92323822807579
"1173",-2.15989390554324
"1174",-2.62892685758429
"117854",-2.23570926686115
"118",-1.39689534024536
"1181",-4.78882076312753
"1182",-2.63371600187824
"1183",-2.78483598311397
"1184",-8.91172323827463
"118427",-3.88573605627956
"118429",-7.44796723408811
"118461",-2.15989390554324
"118487",-0.312471038785366
"1185",-4.16866782985075
"118670",-1.92323822807579
"118738",-0.312471038785366
"118788",-1.92323822807579
"118812",-0.312471038785366
"118924",-2.35078422830705
"118987",-2.54818030564652
"119",-1.92323822807579
"1191",-2.63371600187824
"1193",-1.08442430146
"119395",-1.08442430146
"1195",-2.15989390554324
"119504",-1.08442430146
"119548",-3.64908037881211
"119587",-2.47236494432861
"1196",-2.62892685758429
"1197",-2.62892685758429
"119710",-3.0931982257675
"1198",-1.92323822807579
"120",-2.15989390554324
"1200",-4.04708711382919
"120071",-0.624942077570731
"120114",-6.20698101937243
"120224",-0.312471038785366
"120526",-0.312471038785366
"120534",-0.312471038785366
"120863",-0.312471038785366
"120892",-5.89450998058707
"1209",-1.08442430146
"120935",-3.25386893515502
"120939",-1.92323822807579
"121006",-1.72584215073632
"121053",-2.62892685758429
"1211",-1.92323822807579
"1212",-0.312471038785366
"121227",-2.15989390554324
"121260",-0.624942077570731
"121268",-2.15989390554324
"121274",-2.62892685758429
"1213",-7.87561935628272
"121441",-2.15989390554324
"121457",-3.73461607504383
"121512",-6.2780072363964
"121536",-2.47236494432861
"121549",-1.08442430146
"121551",-2.00877392430751
"121601",-1.92323822807579
"121665",-3.63260460710652
"122011",-1.72584215073632
"122042",-2.00877392430751
"122060",-5.25309213131074
"122402",-1.08442430146
"122525",-5.65785430311961
"122651",-1.72584215073632
"122665",-0.312471038785366
"122786",-4.16866782985075
"122809",-2.81026645219632
"122830",-5.97032534190498
"122945",-2.62892685758429
"1230",-1.72584215073632
"123036",-1.72584215073632
"123041",-8.72083291551083
"123207",-0.624942077570731
"123263",-1.92323822807579
"123283",-2.00877392430751
"123355",-2.15989390554324
"123591",-4.6377007818918
"1236",-0.312471038785366
"123606",-4.16866782985075
"123688",-4.16866782985075
"1237",-1.08442430146
"123722",-0.312471038785366
"123872",-2.81026645219632
"123879",-5.89450998058707
"123920",-1.39689534024536
"124044",-2.62892685758429
"124045",-3.00766252953578
"124149",-0.312471038785366
"124411",-3.24431820700324
